         299117528 function calls (278165445 primitive calls) in 1008.038 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   537339    0.208    0.000    0.208    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/tensor_shape.py:1225(<genexpr>)
    98114    0.125    0.000    0.208    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/tensor_shape.py:276(is_compatible_with)
   305045    0.207    0.000    0.207    0.000 {method 'lower' of 'str' objects}
    27991    0.059    0.000    0.207    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/context.py:1521(remove_function)
    27998    0.132    0.000    0.206    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/polymorphic_function/function_type_utils.py:185(to_arg_names)
    28030    0.065    0.000    0.205    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/core/function/trace_type/default_types.py:750(to_tensors)
  1083320    0.202    0.000    0.202    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/tensor.py:874(dtype)
    28030    0.092    0.000    0.200    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/auto_control_deps.py:201(__init__)
    27998    0.113    0.000    0.198    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/polymorphic_function/concrete_function.py:77(_inference_name)
    65319    0.133    0.000    0.196    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/saved_model/save_context.py:59(in_save_context)
  1197684    0.196    0.000    0.196    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/numpy/core/numeric.py:2374(_array_equal_dispatcher)
     9330    0.018    0.000    0.195    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/context.py:794(sync_executors)
   317384    0.193    0.000    0.194    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/op_def_registry.py:32(get)
    27997    0.061    0.000    0.194    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/autograph/pyct/cache.py:39(has)
   874095    0.194    0.000    0.194    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/context.py:2360(context_safe)
   454499    0.194    0.000    0.194    0.000 {method 'keys' of 'dict' objects}
     9331    0.011    0.000    0.192    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/data/ops/from_tensor_slices_op.py:39(<lambda>)
    18662    0.059    0.000    0.191    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/data/ops/options.py:244(_to_proto)
    27993    0.093    0.000    0.187    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/util/tf_inspect.py:397(isfunction)
    27996    0.187    0.000    0.187    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_MonitoringGetCellCounter0}
    42264    0.187    0.000    0.187    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/tensor.py:251(__getattr__)
   119880    0.185    0.000    0.185    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetIsEmpty}
     9360    0.027    0.000    0.185    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/distribute/distribute_lib.py:542(get_strategy)
   352092    0.184    0.000    0.184    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/ops.py:2232(_variable_creator_stack)
    11718    0.014    0.000    0.183    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/ops.py:371(_numpy)
     9334    0.034    0.000    0.183    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/tree/optree_impl.py:117(pack_sequence_as)
     9331    0.033    0.000    0.181    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/tensor.py:1196(_unbatch)
   335916    0.180    0.000    0.180    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/data/util/options.py:65(_set_mutable)
    18662    0.078    0.000    0.179    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/data/ops/options.py:118(_to_proto)
   147180    0.178    0.000    0.178    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/context.py:1099(device_name)
   390578    0.178    0.000    0.178    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/ops.py:2558(building_function)
  1380988    0.177    0.000    0.177    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/data/util/options.py:84(<lambda>)
     9330    0.177    0.000    0.177    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_ContextSyncExecutors}
     6944    0.018    0.000    0.177    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/callbacks/callback_list.py:148(on_predict_begin)
    13886    0.058    0.000    0.177    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/tree/optree_impl.py:225(_multiyield_flat_up_to)
     9331    0.012    0.000    0.177    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/trainers/data_adapters/array_slicing.py:52(cast)
    95780    0.069    0.000    0.176    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/util/nest_util.py:134(is_nested)
   105325    0.176    0.000    0.176    0.000 {method 'extend' of 'google._upb._message.RepeatedScalarContainer' objects}
   177682    0.174    0.000    0.174    0.000 {built-in method tensorflow.python.util._pywrap_utils.IsCompositeTensor}
    65325    0.096    0.000    0.172    0.000 <frozen os>:791(encode)
    34716    0.018    0.000    0.172    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/core/function/trace_type/default_types.py:295(__hash__)
    58446    0.051    0.000    0.171    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/func_graph.py:1101(<genexpr>)
    11718    0.169    0.000    0.169    0.000 {method '_numpy_internal' of 'tensorflow.python.framework.ops.EagerTensor' objects}
    91627    0.169    0.000    0.169    0.000 {method 'ravel' of 'numpy.ndarray' objects}
    28030    0.063    0.000    0.169    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/func_graph.py:1189(flatten)
   615931    0.168    0.000    0.168    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/ops.py:1274(_get_control_flow_context)
     4779    0.166    0.000    0.166    0.000 {built-in method builtins.print}
   209178    0.165    0.000    0.165    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/op_def_library.py:84(_IsListParameter)
        1    0.165    0.165    0.165    0.165 {built-in method pygame.display.set_mode}
   120070    0.119    0.000    0.165    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/func_graph.py:1136(<genexpr>)
   235796    0.107    0.000    0.162    0.000 /usr/lib/python3.12/inspect.py:300(ismethod)
    40164    0.162    0.000    0.162    0.000 {built-in method tensorflow.python.client._pywrap_tf_session.TF_NewBufferFromString}
   238266    0.134    0.000    0.162    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/polymorphic_function/function_type_utils.py:167(<genexpr>)
   135455    0.161    0.000    0.161    0.000 {built-in method tensorflow.python.client._pywrap_tf_session.TF_GetBuffer}
     2627    0.028    0.000    0.160    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/backend/common/dtypes.py:272(result_type)
    27993    0.042    0.000    0.160    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/execute.py:163(make_str)
   591139    0.159    0.000    0.159    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/util/object_identity.py:183(<genexpr>)
     9546    0.075    0.000    0.159    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/distribute/distribute_lib.py:385(_get_per_thread_mode)
    86583    0.087    0.000    0.158    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/data/util/options.py:105(set_fn)
     6944    0.013    0.000    0.157    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/callbacks/progbar_logger.py:47(on_predict_begin)
    47848    0.157    0.000    0.157    0.000 {built-in method numpy.arange}
     2393    0.014    0.000    0.156    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/layers/layer.py:650(trainable_weights)
     2392    0.069    0.000    0.154    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/models/neural.py:73(_process_state)
   128518    0.108    0.000    0.152    0.000 {method 'add' of 'set' objects}
   246567    0.151    0.000    0.151    0.000 {built-in method _thread.get_ident}
   781214    0.151    0.000    0.151    0.000 /usr/lib/python3.12/inspect.py:2790(default)
   177678    0.150    0.000    0.150    0.000 {built-in method tensorflow.python.util._pywrap_utils.IsTypeSpec}
    28031    0.111    0.000    0.150    0.000 /usr/lib/python3.12/threading.py:277(__init__)
   129764    0.150    0.000    0.150    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/ops.py:1906(name_from_scope_name)
    37329    0.052    0.000    0.150    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/monitoring.py:165(increase_by)
112963/29    1.419    0.000    0.149    0.005 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/util/dispatch.py:1246(op_dispatch_handler)
   289410    0.149    0.000    0.149    0.000 {method '__exit__' of '_thread.RLock' objects}
     2388    0.005    0.000    0.147    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/type_spec.py:252(<lambda>)
    28043    0.067    0.000    0.147    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/execute.py:187(make_shape)
    28040    0.108    0.000    0.147    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/ops.py:3179(get_collection)
